video_id,start,duration,text
AmARvccsdMI,125.46,5.94,raise 100 million dollars for mental
AmARvccsdMI,129.06,4.8,health services for individuals in
AmARvccsdMI,131.4,4.02,underserved communities philanthropy and
AmARvccsdMI,133.86,3.66,activism have been key pillars of
AmARvccsdMI,135.42,4.62,Selena's career and she's used her
AmARvccsdMI,137.52,4.98,platform to advocate for many important
AmARvccsdMI,140.04,4.26,causes Selena has raised millions of
AmARvccsdMI,142.5,4.08,dollars for charity including Global
AmARvccsdMI,144.3,4.439,Citizen and the lupus reaches research
AmARvccsdMI,146.58,5.879,Alliance please welcome to the show
AmARvccsdMI,148.739,6.901,Selena Gomez Selena it is so wonderful
AmARvccsdMI,152.459,6.78,to be with you that was so nice I felt
AmARvccsdMI,155.64,5.52,very like emotional and I felt so
AmARvccsdMI,159.239,4.441,I felt so honored thank you for saying
AmARvccsdMI,161.16,5.159,those kind words I I meant every word I
AmARvccsdMI,163.68,4.32,think whenever I've sat with you
AmARvccsdMI,166.319,3.78,we've always had a conversation about
AmARvccsdMI,168.0,4.5,purpose yeah or is that a conversation
AmARvccsdMI,170.099,3.961,about service always had a conversation
AmARvccsdMI,172.5,3.72,that's reflective but I wanted to start
AmARvccsdMI,174.06,3.66,with this because I we are going to talk
AmARvccsdMI,176.22,3.599,about lots of deep and meaningful things
AmARvccsdMI,177.72,3.54,today yes but I also wanted to start
AmARvccsdMI,179.819,3.661,with this because
AmARvccsdMI,181.26,3.42,it's my first memory of meeting you and
AmARvccsdMI,183.48,4.92,you've you've probably forgotten this
AmARvccsdMI,184.68,6.18,but at least for me here we go okay so
AmARvccsdMI,188.4,5.339,uh you'd come over for dinner there's
AmARvccsdMI,190.86,4.68,the first time we met and I remember
AmARvccsdMI,193.739,4.321,that we were about to eat my wife had
AmARvccsdMI,195.54,6.0,made dinner for us and
AmARvccsdMI,198.06,6.539,we say a prayer before we eat but the
AmARvccsdMI,201.54,5.04,prayer is chanted and sung somewhat in
AmARvccsdMI,204.599,4.081,Sanskrit which is a language yeah that
AmARvccsdMI,206.58,5.1,that a lot of prayers are in for for my
AmARvccsdMI,208.68,4.68,practice and I remember having to do it
AmARvccsdMI,211.68,3.059,in front of you and then afterwards
AmARvccsdMI,213.36,3.44,opening my eyes and go I just had to
AmARvccsdMI,214.739,4.741,sing in front of Selena Gomez
AmARvccsdMI,216.8,5.079,and I actually do remember do you
AmARvccsdMI,219.48,4.02,remember yes you were like I don't know
AmARvccsdMI,221.879,3.42,if I should sing in front of you I was
AmARvccsdMI,223.5,4.92,like please I thought it was beautiful
AmARvccsdMI,225.299,5.881,yeah I thought it was amazing and also
AmARvccsdMI,228.42,5.399,just to say the food was incredible I
AmARvccsdMI,231.18,4.38,remember that more than anything I love
AmARvccsdMI,233.819,4.321,that well I wanted to start off by just
AmARvccsdMI,235.56,5.099,saying to you that I truly believe that
AmARvccsdMI,238.14,5.76,this documentary is so special genuinely
AmARvccsdMI,240.659,7.381,thank you it is it's powerful
AmARvccsdMI,243.9,8.339,it's inspiring and it's the work that we
AmARvccsdMI,248.04,6.54,so deeply need right now and your voice
AmARvccsdMI,252.239,5.521,in the conversation the global
AmARvccsdMI,254.58,5.1,conversation around well-being and
AmARvccsdMI,257.76,3.84,mental health
AmARvccsdMI,259.68,4.26,is the most powerful voice there is it
AmARvccsdMI,261.6,5.099,really is thank you and so when you put
AmARvccsdMI,263.94,5.28,out a piece like this and you let us in
AmARvccsdMI,266.699,4.56,it only strengthens the conversation
AmARvccsdMI,269.22,4.02,across the world and that's something
AmARvccsdMI,271.259,3.361,that you're doing so I want to just
AmARvccsdMI,273.24,3.239,start off by saying that from the bottom
AmARvccsdMI,274.62,4.44,of my heart I'm so grateful to you thank
AmARvccsdMI,276.479,6.841,you for starting out I think that is
AmARvccsdMI,279.06,7.56,a huge part of why I decided to release
AmARvccsdMI,283.32,6.599,it after having an internal battle
AmARvccsdMI,286.62,4.68,I mean daily at one point maybe I
AmARvccsdMI,289.919,3.901,shouldn't do this maybe I shouldn't
AmARvccsdMI,291.3,4.5,release it and this is too honest this
AmARvccsdMI,293.82,4.56,is too much of myself
AmARvccsdMI,295.8,4.98,until I realized that ultimately it was
AmARvccsdMI,298.38,4.92,meant for something bigger it wasn't
AmARvccsdMI,300.78,5.76,just about me it was about
AmARvccsdMI,303.3,6.36,other people and it took a life of its
AmARvccsdMI,306.54,4.98,own and became what it is now which I'm
AmARvccsdMI,309.66,5.039,still nervous about and I'm still
AmARvccsdMI,311.52,5.88,anxious about but I think releasing it
AmARvccsdMI,314.699,5.701,is a huge healing
AmARvccsdMI,317.4,6.06,um a healing process for me and it's me
AmARvccsdMI,320.4,5.7,letting go of that version of myself wow
AmARvccsdMI,323.46,3.78,yeah that's so powerful to hear that I
AmARvccsdMI,326.1,3.48,mean
AmARvccsdMI,327.24,4.799,when I hear you say that that I feel
AmARvccsdMI,329.58,5.88,like you're one of these people that you
AmARvccsdMI,332.039,6.301,serve in order to heal and you give in
AmARvccsdMI,335.46,6.0,order to let go and that's such a
AmARvccsdMI,338.34,4.38,beautiful cycle because I think often we
AmARvccsdMI,341.46,4.079,think when we're going through things
AmARvccsdMI,342.72,5.22,that the more insular we go right but
AmARvccsdMI,345.539,6.181,you're someone who opens up yeah and
AmARvccsdMI,347.94,6.0,says here it is I think you know being
AmARvccsdMI,351.72,4.86,in moments in my life whether it was my
AmARvccsdMI,353.94,5.699,health or personal life friendships
AmARvccsdMI,356.58,5.7,relationships I feel like giving myself
AmARvccsdMI,359.639,4.201,completely to something is just the best
AmARvccsdMI,362.28,4.74,way I can love
AmARvccsdMI,363.84,6.299,but I never wanted the pain that I
AmARvccsdMI,367.02,5.7,endured to put some sort of guard on
AmARvccsdMI,370.139,5.701,myself and armor if you will and I'd
AmARvccsdMI,372.72,6.18,never I never let that happen because
AmARvccsdMI,375.84,6.06,I still believe and I still hope I hope
AmARvccsdMI,378.9,6.0,for love and I hope for healing and I
AmARvccsdMI,381.9,5.28,hope for change and I never want to lose
AmARvccsdMI,384.9,5.519,that of course there are days where I
AmARvccsdMI,387.18,5.94,feel so far away but I would rather
AmARvccsdMI,390.419,5.101,continue to get my heart broken then to
AmARvccsdMI,393.12,4.32,not feel at all that's the greatest sign
AmARvccsdMI,395.52,4.799,of strength I mean that is such a
AmARvccsdMI,397.44,4.199,powerful statement and I think with a
AmARvccsdMI,400.319,2.82,statement like that you're encouraging
AmARvccsdMI,401.639,3.78,so many people
AmARvccsdMI,403.139,4.56,to feel heard I mean I think most of us
AmARvccsdMI,405.419,4.141,feel far away from those things right
AmARvccsdMI,407.699,3.481,and we're scared to admit that I mean
AmARvccsdMI,409.56,3.84,you start the documentary with the
AmARvccsdMI,411.18,5.579,promise of I'm gonna share my darkest
AmARvccsdMI,413.4,4.62,secrets and when I heard that I thought
AmARvccsdMI,416.759,4.201,wow like
AmARvccsdMI,418.02,4.32,I was thinking Selena what was why is it
AmARvccsdMI,420.96,3.06,that when we share our duck what happens
AmARvccsdMI,422.34,3.479,when we share our darker Secrets not
AmARvccsdMI,424.02,2.7,just for you but for any of us when
AmARvccsdMI,425.819,2.281,you're with your friends when you're
AmARvccsdMI,426.72,3.66,with your families like what what does
AmARvccsdMI,428.1,3.599,that do I think at first it's
AmARvccsdMI,430.38,4.319,frightening
AmARvccsdMI,431.699,5.22,but I feel like if you surround yourself
AmARvccsdMI,434.699,4.261,with people who
AmARvccsdMI,436.919,3.84,support you and love you
AmARvccsdMI,438.96,4.739,you have to be careful with who you
AmARvccsdMI,440.759,5.581,share your story with I think that can
AmARvccsdMI,443.699,4.681,be dangerous I'm sharing something that
AmARvccsdMI,446.34,4.919,maybe was really hurtful or sharing a
AmARvccsdMI,448.38,4.56,story about your internal struggles to
AmARvccsdMI,451.259,4.741,someone who may not be giving you the
AmARvccsdMI,452.94,5.039,right advice or guiding you another way
AmARvccsdMI,456.0,4.62,that will only lead you to more pain is
AmARvccsdMI,457.979,4.981,scary so first and foremost I would say
AmARvccsdMI,460.62,4.32,making sure you surround yourself with
AmARvccsdMI,462.96,4.139,great people and then I would say learn
AmARvccsdMI,464.94,5.28,everything there is to learn once it's
AmARvccsdMI,467.099,5.88,out once you say okay I'm dealing with
AmARvccsdMI,470.22,5.039,depression then find out every single
AmARvccsdMI,472.979,4.741,thing you can about what that means and
AmARvccsdMI,475.259,4.56,when you have a relationship with
AmARvccsdMI,477.72,4.68,depression as opposed to
AmARvccsdMI,479.819,5.521,you know allowing it to keep sinking and
AmARvccsdMI,482.4,5.16,inside of you it's it's a little bit
AmARvccsdMI,485.34,4.859,more freeing I think to understand
AmARvccsdMI,487.56,4.44,yourself better I want to know what
AmARvccsdMI,490.199,4.021,triggers me I want to know why I get
AmARvccsdMI,492.0,5.18,depressed and start asking yourself
AmARvccsdMI,494.22,5.46,questions to open up yourself instead of
AmARvccsdMI,497.18,4.66,you know it's easier said than done
AmARvccsdMI,499.68,4.38,though I should say but instead of you
AmARvccsdMI,501.84,4.859,know keeping it in I find that the
AmARvccsdMI,504.06,4.56,biggest reward is letting it go yeah I I
AmARvccsdMI,506.699,4.5,think there's that statement in the
AmARvccsdMI,508.62,5.58,documentary that says you said your mom
AmARvccsdMI,511.199,4.981,would always say uh if you're afraid of
AmARvccsdMI,514.2,3.48,something learn more about it and then
AmARvccsdMI,516.18,3.479,your fear will go away or something
AmARvccsdMI,517.68,4.56,according to this she definitely did
AmARvccsdMI,519.659,5.461,that when I was younger I lived in Texas
AmARvccsdMI,522.24,5.58,and we were huge with um
AmARvccsdMI,525.12,5.279,the tornado scene that was what was
AmARvccsdMI,527.82,5.04,happening and I was terrified so I would
AmARvccsdMI,530.399,4.201,bring like a cross and I'd bring like a
AmARvccsdMI,532.86,3.24,big pillow and I'd lay in my bathtub
AmARvccsdMI,534.6,3.96,because that's what I Googled is
AmARvccsdMI,536.1,4.859,supposedly gonna help and my mom would
AmARvccsdMI,538.56,4.68,just kind of smile at me and she the
AmARvccsdMI,540.959,3.901,next day I remember she got me a bunch
AmARvccsdMI,543.24,4.2,of books and it was all about
AmARvccsdMI,544.86,6.06,thunderstorms and different clouds and
AmARvccsdMI,547.44,5.66,formations and all this stuff and she
AmARvccsdMI,550.92,4.919,just she just told me and she's like
AmARvccsdMI,553.1,6.46,it's not that scary you know it's
AmARvccsdMI,555.839,7.141,especially when you know that it's just
AmARvccsdMI,559.56,5.1,a part of the world and I I guess they
AmARvccsdMI,562.98,5.039,are still scary but now I understand
AmARvccsdMI,564.66,4.859,what happens and yeah but I love how
AmARvccsdMI,568.019,3.241,you're applying that to depression
AmARvccsdMI,569.519,3.541,you're applying that to different things
AmARvccsdMI,571.26,5.22,in your life I completely agree with I
AmARvccsdMI,573.06,7.44,mean my favorite thing that I say in the
AmARvccsdMI,576.48,6.0,documentary is that I I have bipolar I
AmARvccsdMI,580.5,3.48,just I learn how to live with it and I
AmARvccsdMI,582.48,4.26,just have made it my friend because
AmARvccsdMI,583.98,5.46,that's truly what it can be to me now
AmARvccsdMI,586.74,4.68,yeah and tell us about that process of
AmARvccsdMI,589.44,3.54,when you first discover something like
AmARvccsdMI,591.42,4.2,that like you said it's easier said than
AmARvccsdMI,592.98,4.62,done the voices are so loud there's so
AmARvccsdMI,595.62,5.52,much inner judgment yeah you know our
AmARvccsdMI,597.6,5.4,inner critic is so painful to live with
AmARvccsdMI,601.14,3.9,and now when you're saying I'm trying to
AmARvccsdMI,603.0,3.66,work on making it a friend which is a
AmARvccsdMI,605.04,4.56,beautiful transition tell us a bit about
AmARvccsdMI,606.66,6.6,that journey of inner critic to in a
AmARvccsdMI,609.6,7.08,friend well to be honest I've been to
AmARvccsdMI,613.26,6.9,four treatment centers and I have a lot
AmARvccsdMI,616.68,6.48,of opinions on you know rehabs if you
AmARvccsdMI,620.16,5.1,will or you know places to go there's a
AmARvccsdMI,623.16,4.739,lot that I don't agree with but
AmARvccsdMI,625.26,5.04,um what I will say is
AmARvccsdMI,627.899,6.201,throughout all of it learning lessons
AmARvccsdMI,630.3,7.08,through dialectical behavior therapy or
AmARvccsdMI,634.1,4.9,cognitive behavioral therapy
AmARvccsdMI,637.38,4.139,there's something that's always been
AmARvccsdMI,639.0,4.68,embedded in me throughout all of those
AmARvccsdMI,641.519,4.341,different moments in my life and that
AmARvccsdMI,643.68,4.92,was always to
AmARvccsdMI,645.86,7.12,recognize when something was happening
AmARvccsdMI,648.6,6.96,to me accepting it and I think once I
AmARvccsdMI,652.98,4.26,realized that this was something that
AmARvccsdMI,655.56,4.74,wasn't going to go away this wasn't
AmARvccsdMI,657.24,6.62,something that was going to be fixed by
AmARvccsdMI,660.3,8.219,going to these places it was more so
AmARvccsdMI,663.86,7.599,what can I know about myself okay if I
AmARvccsdMI,668.519,4.921,if I kind of go down this road I'm gonna
AmARvccsdMI,671.459,4.201,get triggered and I know that feeling
AmARvccsdMI,673.44,6.6,and I know how to avoid it
AmARvccsdMI,675.66,7.38,however I go to therapy I also have you
AmARvccsdMI,680.04,5.76,know medication that I fully I'm on that
AmARvccsdMI,683.04,5.34,I believe in full heartedly
AmARvccsdMI,685.8,5.7,and it helps me stay
AmARvccsdMI,688.38,6.0,balanced but I still have to deal with
AmARvccsdMI,691.5,5.76,it you know I still have days that are
AmARvccsdMI,694.38,6.0,pretty low and moments that I'm just too
AmARvccsdMI,697.26,5.639,over the top and I'm like I want to buy
AmARvccsdMI,700.38,3.6,everyone a house and I want to save the
AmARvccsdMI,702.899,1.741,world
AmARvccsdMI,703.98,2.4,um
AmARvccsdMI,704.64,3.6,but I just have learned to kind of
AmARvccsdMI,706.38,3.72,understand it and the best part about
AmARvccsdMI,708.24,4.38,that is also my family and friends
AmARvccsdMI,710.1,4.44,learning how to live with it too they
AmARvccsdMI,712.62,5.159,can be great friends to me in that way
AmARvccsdMI,714.54,6.239,and that took a lot of time as well yeah
AmARvccsdMI,717.779,4.62,I know these are such you know I I know
AmARvccsdMI,720.779,3.901,that you do so much work in this space
AmARvccsdMI,722.399,4.44,but today when I'm hearing you
AmARvccsdMI,724.68,3.599,share all these insights and they
AmARvccsdMI,726.839,3.481,genuinely are insights they're so
AmARvccsdMI,728.279,4.021,powerful because
AmARvccsdMI,730.32,3.84,even you just saying like I had to
AmARvccsdMI,732.3,4.14,realize that I don't have to fix it or
AmARvccsdMI,734.16,5.28,that it's not going to go away like
AmARvccsdMI,736.44,5.579,these things make difficult things
AmARvccsdMI,739.44,4.68,livable with right uh and when we look
AmARvccsdMI,742.019,3.901,at the seasons or we look at the weather
AmARvccsdMI,744.12,3.12,it's like you know it's gonna rain one
AmARvccsdMI,745.92,2.76,day and you know it's going to be dark
AmARvccsdMI,747.24,3.659,one day you know it's going to be sunny
AmARvccsdMI,748.68,4.02,another day and when you know that you
AmARvccsdMI,750.899,3.961,stop trying to fight it and change it
AmARvccsdMI,752.7,4.56,yeah you can accept it which it sounds
AmARvccsdMI,754.86,4.86,from what I'm hearing from you yeah I
AmARvccsdMI,757.26,4.98,mean it's taken me a long time it's um
AmARvccsdMI,759.72,6.72,that's not six years that's probably 10
AmARvccsdMI,762.24,6.12,years in reality but it it really it's
AmARvccsdMI,766.44,4.079,really been interesting and I feel
AmARvccsdMI,768.36,4.68,better and I feel great now that I can
AmARvccsdMI,770.519,5.82,talk about it yeah yeah the thing you
AmARvccsdMI,773.04,6.78,keep mentioning today is Letting Go and
AmARvccsdMI,776.339,6.961,I think all of us are trying to know
AmARvccsdMI,779.82,6.3,how to let go of old selves old parts of
AmARvccsdMI,783.3,5.58,ourselves or or parts that don't serve
AmARvccsdMI,786.12,4.86,us anymore and I remember when I when I
AmARvccsdMI,788.88,4.199,lived as a monk some of the areas that
AmARvccsdMI,790.98,5.94,we'd live in there were often we'd come
AmARvccsdMI,793.079,6.0,across a lot of snakeskin uh and we'd
AmARvccsdMI,796.92,4.8,always use snakes as an analogy of how
AmARvccsdMI,799.079,4.801,we leave behind so snakes don't break
AmARvccsdMI,801.72,4.2,out they don't rip their skin off they
AmARvccsdMI,803.88,4.74,Slither out right and their skin just
AmARvccsdMI,805.92,4.26,kind of like Falls away yes and then we
AmARvccsdMI,808.62,3.959,would naturally not find snakes
AmARvccsdMI,810.18,4.62,thankfully and find skin but that
AmARvccsdMI,812.579,3.961,analogy was like really resonated with
AmARvccsdMI,814.8,4.08,me the idea that when we're shedding
AmARvccsdMI,816.54,4.799,when we're letting go it's not a
AmARvccsdMI,818.88,3.84,aggressive process right how did you
AmARvccsdMI,821.339,3.18,learn to become
AmARvccsdMI,822.72,3.6,compassion and Karma with yourself
AmARvccsdMI,824.519,3.241,because at first we can really feel like
AmARvccsdMI,826.32,5.04,we're trying to break something off yeah
AmARvccsdMI,827.76,6.9,I think I I tend to blame myself when I
AmARvccsdMI,831.36,6.36,can't let something go I feel maybe
AmARvccsdMI,834.66,6.78,something is my fault or I should have
AmARvccsdMI,837.72,7.739,done more of this or less of that and it
AmARvccsdMI,841.44,8.519,starts to become you know just like a
AmARvccsdMI,845.459,6.781,really I kind of turned sad uh one thing
AmARvccsdMI,849.959,5.281,I've noticed when I watched the
AmARvccsdMI,852.24,5.88,documentary back for the first time I
AmARvccsdMI,855.24,4.86,didn't even recognize that girl anymore
AmARvccsdMI,858.12,5.219,and it broke my heart because I was
AmARvccsdMI,860.1,6.0,talking about my body and my image and
AmARvccsdMI,863.339,7.321,and I just hate that I ever felt those
AmARvccsdMI,866.1,6.26,feelings and I think because I have a
AmARvccsdMI,870.66,4.38,younger sister
AmARvccsdMI,872.36,4.419,there's been this huge responsibility
AmARvccsdMI,875.04,5.4,given to me
AmARvccsdMI,876.779,6.0,in a way that has helped me and I say
AmARvccsdMI,880.44,4.68,this about my fans as well or or people
AmARvccsdMI,882.779,4.92,that have you know grown with me
AmARvccsdMI,885.12,6.48,I've almost had to get back up every
AmARvccsdMI,887.699,7.14,time more so for them than myself
AmARvccsdMI,891.6,7.5,and that's something I've learned to
AmARvccsdMI,894.839,6.481,really understand it's it's healthy to
AmARvccsdMI,899.1,4.799,want to be strong for other people but I
AmARvccsdMI,901.32,5.579,needed to recognize I needed to be
AmARvccsdMI,903.899,5.041,strong for myself and that took a while
AmARvccsdMI,906.899,5.641,and it took things like making myself
AmARvccsdMI,908.94,5.519,uncomfortable and changing my
AmARvccsdMI,912.54,4.32,um my thought process changing the
AmARvccsdMI,914.459,5.161,things I watch on TV changing the music
AmARvccsdMI,916.86,6.599,I'm listening to little things that I
AmARvccsdMI,919.62,6.719,can adjust that will perhaps change my
AmARvccsdMI,923.459,5.281,mood or make me feel better instead of
AmARvccsdMI,926.339,4.44,worse you know it is some of these small
AmARvccsdMI,928.74,3.899,things isn't it yeah oh my gosh I love
AmARvccsdMI,930.779,4.141,scary movies but I can't watch them all
AmARvccsdMI,932.639,3.481,the time I'm like happy and I'm like
AmARvccsdMI,934.92,3.12,guys let's watch a scary movie
AmARvccsdMI,936.12,3.0,everyone's like why why on Earth do you
AmARvccsdMI,938.04,2.52,want to do that right now and you're
AmARvccsdMI,939.12,3.839,kind of like yeah you're right do they
AmARvccsdMI,940.56,4.079,manage to persuade you yeah yeah most of
AmARvccsdMI,942.959,4.801,the time but it was Halloween so I got
AmARvccsdMI,944.639,5.101,my way for for a few weeks you did what
AmARvccsdMI,947.76,4.8,did you end up watching oh we watched
AmARvccsdMI,949.74,5.64,Halloween we watched um Freddy Krueger
AmARvccsdMI,952.56,4.38,Nightmare on Elm Street which one ruins
AmARvccsdMI,955.38,4.38,your meat the worst like which one makes
AmARvccsdMI,956.94,5.639,oh my goodness probably like hereditary
AmARvccsdMI,959.76,4.139,something really dark but it was it was
AmARvccsdMI,962.579,3.601,fun it was Halloween we were just
AmARvccsdMI,963.899,4.44,celebrating yeah no there's I always
AmARvccsdMI,966.18,4.68,call it Cliffhanger chemicals oh yeah I
AmARvccsdMI,968.339,4.86,feel like when we watch things that put
AmARvccsdMI,970.86,4.68,us into states of anxiety oh yeah or
AmARvccsdMI,973.199,4.801,stress we release all these Cliffhanger
AmARvccsdMI,975.54,4.68,chemicals and now you're like well why
AmARvccsdMI,978.0,3.779,can't I sleep yeah exactly why am I
AmARvccsdMI,980.22,3.9,having bad dreams yeah Robbie's like
AmARvccsdMI,981.779,4.141,that so my wife's like that yeah she
AmARvccsdMI,984.12,3.54,can't I have to she always gets really
AmARvccsdMI,985.92,3.779,excited to watch things like that yeah
AmARvccsdMI,987.66,4.14,I'm like Riley we can't do this because
AmARvccsdMI,989.699,5.341,you will not let me sleep for the rest
AmARvccsdMI,991.8,4.74,of the night so funny yeah yeah but I I
AmARvccsdMI,995.04,2.82,think it's really beautiful to hear you
AmARvccsdMI,996.54,3.659,say there's these little changes because
AmARvccsdMI,997.86,5.52,I think that's what people feel hard is
AmARvccsdMI,1000.199,4.32,to change and I think when I watch the
AmARvccsdMI,1003.38,3.42,documentary
AmARvccsdMI,1004.519,5.581,the the greatest challenge you really
AmARvccsdMI,1006.8,4.68,empathize with is having to do this when
AmARvccsdMI,1010.1,2.82,every time you're in a car and then
AmARvccsdMI,1011.48,3.24,every time you get out the car this
AmARvccsdMI,1012.92,4.14,cameras there's people there's opinions
AmARvccsdMI,1014.72,4.44,there's you know that's something very
AmARvccsdMI,1017.06,4.139,few people can relate to but I think
AmARvccsdMI,1019.16,4.86,what's so brilliant about the how the
AmARvccsdMI,1021.199,4.86,documentaries made is that you really
AmARvccsdMI,1024.02,3.84,feel like we're living that with you
AmARvccsdMI,1026.059,3.421,yeah and so you're like wow even though
AmARvccsdMI,1027.86,3.959,I can't relate to what Celine is going
AmARvccsdMI,1029.48,4.319,through I can understand how it must be
AmARvccsdMI,1031.819,5.341,really challenging yeah and really
AmARvccsdMI,1033.799,5.221,stressful and so what's it like having
AmARvccsdMI,1037.16,3.299,to deal with all of this that all of us
AmARvccsdMI,1039.02,4.319,are dealing with too but you're dealing
AmARvccsdMI,1040.459,6.48,with it with an added layer of you know
AmARvccsdMI,1043.339,6.361,exposure yeah to be honest I don't know
AmARvccsdMI,1046.939,5.461,any different yeah that's what's really
AmARvccsdMI,1049.7,4.8,scary sometimes I think that's really
AmARvccsdMI,1052.4,4.08,sad and other times I just think well
AmARvccsdMI,1054.5,5.4,this is what I've been given and this is
AmARvccsdMI,1056.48,7.319,the path that I I want to continue to
AmARvccsdMI,1059.9,6.6,walk in and I know any moment I can you
AmARvccsdMI,1063.799,5.641,know quit and walk away and you know
AmARvccsdMI,1066.5,4.02,that's just not really how I was raised
AmARvccsdMI,1069.44,4.2,to be
AmARvccsdMI,1070.52,5.42,so maybe if it had happened to me later
AmARvccsdMI,1073.64,5.64,in life I would have had a different
AmARvccsdMI,1075.94,7.3,outcome but because I was raised in it I
AmARvccsdMI,1079.28,6.6,really had to learn the hard way on how
AmARvccsdMI,1083.24,6.059,to deal with it on how to
AmARvccsdMI,1085.88,6.96,not give if you will that click bait
AmARvccsdMI,1089.299,7.5,that people want and I mean I think I do
AmARvccsdMI,1092.84,7.92,my I do my best to try and eliminate
AmARvccsdMI,1096.799,6.601,these negative stories or this or ill or
AmARvccsdMI,1100.76,4.86,other people illustrating my journey it
AmARvccsdMI,1103.4,4.08,just I interrupt them with my truth and
AmARvccsdMI,1105.62,3.9,that's what I will always continue to do
AmARvccsdMI,1107.48,5.34,and that's what this documentary does as
AmARvccsdMI,1109.52,6.18,well it's it's going it's going to be me
AmARvccsdMI,1112.82,6.66,taking control of my story and no one
AmARvccsdMI,1115.7,5.219,can change that or say any different I I
AmARvccsdMI,1119.48,2.76,actually I'm so glad you addressed that
AmARvccsdMI,1120.919,2.821,because I've always found out with you
AmARvccsdMI,1122.24,4.799,that you always
AmARvccsdMI,1123.74,5.819,lead with love even in those areas and
AmARvccsdMI,1127.039,4.861,and I always am so
AmARvccsdMI,1129.559,3.901,in admiration of that and in awe of that
AmARvccsdMI,1131.9,3.18,because I see that whenever there's a
AmARvccsdMI,1133.46,3.36,narrative that whenever there's any
AmARvccsdMI,1135.08,3.54,narrative your your choice will always
AmARvccsdMI,1136.82,4.38,be the lead with love and inject love
AmARvccsdMI,1138.62,4.62,into that and to recalibrate when did
AmARvccsdMI,1141.2,4.14,you find the strength to start taking
AmARvccsdMI,1143.24,5.46,control of that narrative because I
AmARvccsdMI,1145.34,5.699,think that's an amazing skill that today
AmARvccsdMI,1148.7,3.719,people need it more than ever but when
AmARvccsdMI,1151.039,2.941,yeah when did you start developing the
AmARvccsdMI,1152.419,2.64,confidence around that needing to do
AmARvccsdMI,1153.98,3.62,that
AmARvccsdMI,1155.059,5.521,um I would probably say
AmARvccsdMI,1157.6,5.68,I started beginning to gain that
AmARvccsdMI,1160.58,4.02,confidence when I went through a breakup
