video_id,start,duration,text
fjQwQ21jLCE,433.68,3.72,these bastards have this water-saving
fjQwQ21jLCE,436.44,2.46,system
fjQwQ21jLCE,437.4,4.019,that it's like
fjQwQ21jLCE,438.9,5.1,um it's you don't touch it it's like a
fjQwQ21jLCE,441.419,4.861,wave thing wave thing fam but the way I
fjQwQ21jLCE,444.0,4.44,didn't know they set it up
fjQwQ21jLCE,446.28,5.28,that it's
fjQwQ21jLCE,448.44,5.699,for a piss flush it's put your hand
fjQwQ21jLCE,451.56,4.62,against it for a doo-doo flush it's a
fjQwQ21jLCE,454.139,4.081,wave okay I didn't know this okay so I
fjQwQ21jLCE,456.18,4.26,just literally went like that yeah and
fjQwQ21jLCE,458.22,4.319,it went trickle it trickled yeah so
fjQwQ21jLCE,460.44,4.979,that's one flush yeah and I'm like what
fjQwQ21jLCE,462.539,4.5,the [ __ ] nothing happened and then I
fjQwQ21jLCE,465.419,3.541,inspected and then I saw this wave thing
fjQwQ21jLCE,467.039,3.66,as I say less I was waving it yeah yeah
fjQwQ21jLCE,468.96,4.019,just waving but it seems the lights
fjQwQ21jLCE,470.699,3.481,staying red it's not blinking so I'm
fjQwQ21jLCE,472.979,3.181,waving I'm waving I'm waving I'm
fjQwQ21jLCE,474.18,3.84,thinking my body's in the way yeah I'm
fjQwQ21jLCE,476.16,3.659,in this tiny little and my body's I'm
fjQwQ21jLCE,478.02,3.6,here waving waving found the things not
fjQwQ21jLCE,479.819,4.201,flushing yeah and when I say I Mark the
fjQwQ21jLCE,481.62,3.96,toilet bro I'm mug it's toilet yeah I
fjQwQ21jLCE,484.02,3.72,was like no no no no no no no no one
fjQwQ21jLCE,485.58,3.66,else this is a high-class Place yeah so
fjQwQ21jLCE,487.74,4.019,I'm waving wave is not working for them
fjQwQ21jLCE,489.24,4.859,so I grip my I I grabbed my [ __ ] yeah
fjQwQ21jLCE,491.759,4.921,open a door and I had to like keep the
fjQwQ21jLCE,494.099,4.681,cubicle clear so I could run out run
fjQwQ21jLCE,496.68,4.919,back in and wait if I had to do it twice
fjQwQ21jLCE,498.78,5.4,before it flushed I was sweating fast I
fjQwQ21jLCE,501.599,4.38,was sweating oh my God it was the worst
fjQwQ21jLCE,504.18,4.5,experience oh my God I I absolutely
fjQwQ21jLCE,505.979,5.461,better flushing twice especially
fjQwQ21jLCE,508.68,5.88,there's no worse feeling than having to
fjQwQ21jLCE,511.44,4.86,take a Duke a serious Duke as well and
fjQwQ21jLCE,514.56,3.3,there's someone else in your yard either
fjQwQ21jLCE,516.3,4.5,a partner or a thing or you're in
fjQwQ21jLCE,517.86,5.94,someone else's yard and you feel like
fjQwQ21jLCE,520.8,5.039,either one flush ain't gonna do it or
fjQwQ21jLCE,523.8,4.2,the [ __ ] I'm about to take is gonna take
fjQwQ21jLCE,525.839,3.801,too long that I'm gonna have to do it in
fjQwQ21jLCE,528.0,4.019,like increments
fjQwQ21jLCE,529.64,4.06,I've got to break this literally break
fjQwQ21jLCE,532.019,4.081,this [ __ ] down
fjQwQ21jLCE,533.7,5.759,I've literally got to break this [ __ ]
fjQwQ21jLCE,536.1,5.34,down and it's it's like yeah bro I've
fjQwQ21jLCE,539.459,4.201,had the timing taking me in there is
fjQwQ21jLCE,541.44,6.48,going to alarm her double flush is going
fjQwQ21jLCE,543.66,6.119,to alarm her 100 it's long bro 100
fjQwQ21jLCE,547.92,3.78,there's been times where a double flush
fjQwQ21jLCE,549.779,3.661,where I have to my technique is for a
fjQwQ21jLCE,551.7,4.199,double flush if someone's in the yard I
fjQwQ21jLCE,553.44,4.8,pretend to blow my nose so I flush yeah
fjQwQ21jLCE,555.899,4.081,let it all calm down yeah so she can't
fjQwQ21jLCE,558.24,4.14,hear nothing else yeah and then she can
fjQwQ21jLCE,559.98,4.68,hear me taking tissue blowing my nose
fjQwQ21jLCE,562.38,3.3,loud as possible then we're flushing
fjQwQ21jLCE,564.66,3.84,again yeah there's a reason we're
fjQwQ21jLCE,565.68,6.38,flashing again say less flipping health
fjQwQ21jLCE,568.5,3.56,I'm so embarrassing jokes
fjQwQ21jLCE,572.72,4.78,oh God realizing I'm going in the wrong
fjQwQ21jLCE,575.94,3.18,direction in public and having to turn
fjQwQ21jLCE,577.5,2.82,around I charge that straight away as
fjQwQ21jLCE,579.12,2.76,soon as I realize I charge it turn
fjQwQ21jLCE,580.32,4.5,around straight away I don't even bother
fjQwQ21jLCE,581.88,5.94,when we went to uh the manager's office
fjQwQ21jLCE,584.82,4.98,the other day yeah oh the Nando's thing
fjQwQ21jLCE,587.82,5.459,but I didn't even tell you
fjQwQ21jLCE,589.8,5.52,before I linked you yeah
fjQwQ21jLCE,593.279,4.441,my brain weren't working bro well I
fjQwQ21jLCE,595.32,4.38,might have a tumor siren okay my my
fjQwQ21jLCE,597.72,4.5,sense of direction yeah
fjQwQ21jLCE,599.7,3.78,fam I parked my car literally one road
fjQwQ21jLCE,602.22,2.76,away yeah
fjQwQ21jLCE,603.48,3.6,because I got there early I got there
fjQwQ21jLCE,604.98,4.919,like 45 minutes before you okay
fjQwQ21jLCE,607.08,5.759,park my car I was starving okay ran into
fjQwQ21jLCE,609.899,6.06,like prep or something to grab some bits
fjQwQ21jLCE,612.839,5.521,couldn't find my car again I'm walking
fjQwQ21jLCE,615.959,4.44,down streets bro oh my God couldn't find
fjQwQ21jLCE,618.36,3.479,my car again oh my God so luckily I
fjQwQ21jLCE,620.399,3.12,pulled up the Google Maps yeah yeah took
fjQwQ21jLCE,621.839,3.06,me back to my car I was like raw yeah
fjQwQ21jLCE,623.519,3.061,then obviously the Nando's thing
fjQwQ21jLCE,624.899,3.661,happened
fjQwQ21jLCE,626.58,4.199,um and then after I after I left you man
fjQwQ21jLCE,628.56,4.399,in Nando's same again bro I couldn't
fjQwQ21jLCE,630.779,5.281,find a car couldn't find my car again
fjQwQ21jLCE,632.959,5.201,what's going on bro damn my sense of
fjQwQ21jLCE,636.06,3.719,direction was crazy damn bro and this
fjQwQ21jLCE,638.16,3.66,man just saw me walking back and forth
fjQwQ21jLCE,639.779,4.401,back and forth and uh there was a point
fjQwQ21jLCE,641.82,6.54,where I spanned completely 360 around
fjQwQ21jLCE,644.18,5.98,nice I was on the spot just all the way
fjQwQ21jLCE,648.36,3.12,around bro I was getting lost I could
fjQwQ21jLCE,650.16,2.76,have witnessed it but I was lost in
fjQwQ21jLCE,651.48,4.2,London
fjQwQ21jLCE,652.92,4.68,lost in London I was lost bro I could
fjQwQ21jLCE,655.68,3.659,have witnessed that bro that's Peak that
fjQwQ21jLCE,657.6,4.1,is so Peak
fjQwQ21jLCE,659.339,5.641,uh what shouldn't be embarrassing but is
fjQwQ21jLCE,661.7,5.74,paying in coins instead of cash facts
fjQwQ21jLCE,664.98,5.099,hundred percent money's money at the end
fjQwQ21jLCE,667.44,5.04,of the day facts paid in coins instead
fjQwQ21jLCE,670.079,4.621,of cash flow nothing worse pressing no
fjQwQ21jLCE,672.48,4.859,tip on my pickup order
fjQwQ21jLCE,674.7,4.44,we had to charge that in La the no tip
fjQwQ21jLCE,677.339,4.56,thing we had to charge that they're like
fjQwQ21jLCE,679.14,5.34,these men wanted a tip for everything oh
fjQwQ21jLCE,681.899,5.461,bro duh the chicken [ __ ]
fjQwQ21jLCE,684.48,4.919,um was it Walmart no target the chicken
fjQwQ21jLCE,687.36,4.44,Target I tried to fake fake us for for
fjQwQ21jLCE,689.399,5.041,some tips yeah how big the accent just
fjQwQ21jLCE,691.8,4.56,to to like entertain yourself to do the
fjQwQ21jLCE,694.44,3.42,accent as well yeah she was selling it
fjQwQ21jLCE,696.36,2.64,well there was somewhere else we went
fjQwQ21jLCE,697.86,3.9,there they asked for a tip I couldn't
fjQwQ21jLCE,699.0,5.399,believe it it was it wasn't in Coachella
fjQwQ21jLCE,701.76,4.5,when they tried um the food stands was
fjQwQ21jLCE,704.399,4.201,it not there Coachella food stands yeah
fjQwQ21jLCE,706.26,4.019,the [ __ ] food stamps yeah yeah the
fjQwQ21jLCE,708.6,3.78,taco place yeah that was it was
fjQwQ21jLCE,710.279,3.601,screaming tip yeah do you remember I
fjQwQ21jLCE,712.38,4.74,walked off I didn't know what he was
fjQwQ21jLCE,713.88,4.32,saying I was speaking Spanish bro tip I
fjQwQ21jLCE,717.12,2.52,don't know what he was saying I walked
fjQwQ21jLCE,718.2,3.36,off because he couldn't have been saying
fjQwQ21jLCE,719.64,3.72,tip yeah yeah because you already you
fjQwQ21jLCE,721.56,3.24,know I'd already paid for it yeah and
fjQwQ21jLCE,723.36,3.599,then um yeah this weird over there
fjQwQ21jLCE,724.8,4.14,because you pay and then they ask you
fjQwQ21jLCE,726.959,4.44,after if you want to leave a tip oh my
fjQwQ21jLCE,728.94,6.26,gays La as well scopa we went to that
fjQwQ21jLCE,731.399,6.721,joint and the my man the way he he he
fjQwQ21jLCE,735.2,4.72,said the phrase pissed me off so
fjQwQ21jLCE,738.12,3.18,obviously American culture you have to
fjQwQ21jLCE,739.92,4.8,well you don't have to tip but um
fjQwQ21jLCE,741.3,5.64,Regular tip is 20 of the bill so I gave
fjQwQ21jLCE,744.72,5.34,him my card to wanting to pay for the
fjQwQ21jLCE,746.94,5.22,bill and he said unfortunately
fjQwQ21jLCE,750.06,4.32,um because it came it went through then
fjQwQ21jLCE,752.16,3.96,got transferred back yeah so basically
fjQwQ21jLCE,754.38,3.6,he said yeah it's not letting you do
fjQwQ21jLCE,756.12,4.62,multiple transactions yeah it has to be
fjQwQ21jLCE,757.98,3.78,all in one and I'm thinking oh when he
fjQwQ21jLCE,760.74,2.88,said multiple transactions I think
fjQwQ21jLCE,761.76,4.86,what's going on it's a it's a single
fjQwQ21jLCE,763.62,6.959,payment then he said oh I it won't let
fjQwQ21jLCE,766.62,5.04,me add my own tip so what I have to sign
fjQwQ21jLCE,770.579,2.221,for it I'll use a different card I can't
fjQwQ21jLCE,771.66,2.46,remember what you said he said basically
fjQwQ21jLCE,772.8,3.659,he's saying
fjQwQ21jLCE,774.12,4.74,the price of the meal is this yeah and
fjQwQ21jLCE,776.459,4.5,my tip is this yeah it won't let me do
fjQwQ21jLCE,778.86,3.659,two transactions yeah so you either need
fjQwQ21jLCE,780.959,2.94,to let me
fjQwQ21jLCE,782.519,3.421,um you need to either give me permission
fjQwQ21jLCE,783.899,3.781,to put the tip and the build together
fjQwQ21jLCE,785.94,3.06,yes in one transaction or give me your
fjQwQ21jLCE,787.68,3.06,second card that was it that wasn't
fjQwQ21jLCE,789.0,3.36,thinking there's no third option there's
fjQwQ21jLCE,790.74,3.36,no third option so what you're selling
fjQwQ21jLCE,792.36,4.26,me is I can pay the full bill as a
fjQwQ21jLCE,794.1,3.84,normal human being or you could try and
fjQwQ21jLCE,796.62,3.12,add a tip for yourself and I'll pay that
fjQwQ21jLCE,797.94,3.12,instead that's what you were saying he
fjQwQ21jLCE,799.74,2.7,wasn't even saying that bro he was
fjQwQ21jLCE,801.06,4.14,saying you're tipping me no matter what
fjQwQ21jLCE,802.44,4.92,I'm saying no matter what but he wasn't
fjQwQ21jLCE,805.2,4.62,giving me the option to just pay the
fjQwQ21jLCE,807.36,3.96,bill yeah yeah just to pay the bill and
fjQwQ21jLCE,809.82,2.819,he said multiple transactions thinking
fjQwQ21jLCE,811.32,3.62,there are no multiple Trends and you're
fjQwQ21jLCE,812.639,4.921,not choosing my tip by the way
fjQwQ21jLCE,814.94,4.6,I've decided my tip is this that thing
fjQwQ21jLCE,817.56,5.519,it baffles me bro they take it back to
fjQwQ21jLCE,819.54,5.28,the till and oh yeah oh yes bro in the
fjQwQ21jLCE,823.079,4.2,airport in the airport when I ordered
fjQwQ21jLCE,824.82,4.199,food they include the tip on the bill
fjQwQ21jLCE,827.279,3.721,okay and then there's an option for an
fjQwQ21jLCE,829.019,3.181,additional tip on top of that yes I
fjQwQ21jLCE,831.0,2.22,promise you there was is this where
fjQwQ21jLCE,832.2,3.06,you're watching the game we were
fjQwQ21jLCE,833.22,3.419,watching the game bro wow I sat at the
fjQwQ21jLCE,835.26,4.079,bar she didn't even have to walk over to
fjQwQ21jLCE,836.639,4.2,a table I sat at the bar she takes the
fjQwQ21jLCE,839.339,2.581,order puts it in she doesn't even like
fjQwQ21jLCE,840.839,3.06,do anything she doesn't even write
fjQwQ21jLCE,841.92,3.84,anything down you sit at the bar she's
fjQwQ21jLCE,843.899,4.321,got a tablet behind the bar ask you what
fjQwQ21jLCE,845.76,4.56,you want she pushes one button to say
fjQwQ21jLCE,848.22,4.559,Burger and Fries yeah and then nothing
fjQwQ21jLCE,850.32,4.68,else happens and then she gives me the
fjQwQ21jLCE,852.779,3.781,Ting and it's like oh the the 20 tip is
fjQwQ21jLCE,855.0,3.839,already included and then you look at
fjQwQ21jLCE,856.56,4.5,the receipt and it's like option for how
fjQwQ21jLCE,858.839,3.841,much extra tips you want to pay I was
fjQwQ21jLCE,861.06,3.959,like what is going on in this country
fjQwQ21jLCE,862.68,4.74,yeah bro it's so
fjQwQ21jLCE,865.019,4.681,it's so inherently built in that people
fjQwQ21jLCE,867.42,3.659,just throw the cash for tips like the
fjQwQ21jLCE,869.7,3.06,guy that was sat next to us talking to
fjQwQ21jLCE,871.079,3.841,the other guy about basketball about um
fjQwQ21jLCE,872.76,4.44,London and stuff or whatever he ordered
fjQwQ21jLCE,874.92,4.2,a drink and he just immediate reaction
fjQwQ21jLCE,877.2,3.36,slider tell him in the glass as well
fjQwQ21jLCE,879.12,5.42,it's like
fjQwQ21jLCE,880.56,6.959,antenna the trick was like five pounds
fjQwQ21jLCE,884.54,5.38,yeah bro was he all he did was bring you
fjQwQ21jLCE,887.519,4.741,a mixer that's all he did bring you
fjQwQ21jLCE,889.92,4.32,tipped him a tenner it's it's hard to
fjQwQ21jLCE,892.26,3.68,have that conversation without sounding
fjQwQ21jLCE,894.24,3.779,cheap but of course
fjQwQ21jLCE,895.94,3.579,this whole conversation is given if
fjQwQ21jLCE,898.019,2.94,you're a bro just say so yeah but but
fjQwQ21jLCE,899.519,2.481,it's not that it's not that it's the
fjQwQ21jLCE,900.959,4.74,prince
fjQwQ21jLCE,902.0,5.44,if you man did it right your tax rate
fjQwQ21jLCE,905.699,3.481,would already be on every single thing
fjQwQ21jLCE,907.44,3.54,we want to pay for how come how am I
fjQwQ21jLCE,909.18,3.36,paying for Jay's in a store and you're
fjQwQ21jLCE,910.98,3.419,telling me a figure like let's say
fjQwQ21jLCE,912.54,3.239,you're telling me 250 and I go to the
fjQwQ21jLCE,914.399,3.62,till you're telling me it's three bills
fjQwQ21jLCE,915.779,4.081,yeah you just told me yeah
fjQwQ21jLCE,918.019,3.101,so why is that still telling me free
fjQwQ21jLCE,919.86,3.539,boxing and the tip thing in America
fjQwQ21jLCE,921.12,4.26,needs to get you may need to sort it out
fjQwQ21jLCE,923.399,5.161,come together yes and change your system
fjQwQ21jLCE,925.38,5.34,yeah give me the price on the tag yeah
fjQwQ21jLCE,928.56,4.38,in fact buy it and do something yeah
fjQwQ21jLCE,930.72,4.619,yeah do something Biden because you are
fjQwQ21jLCE,932.94,4.8,killing the man it was so jarring anyway
fjQwQ21jLCE,935.339,5.101,back to it what shouldn't be
fjQwQ21jLCE,937.74,6.839,embarrassing but is trying out a new
fjQwQ21jLCE,940.44,7.86,exercise in the gym wow crying out and
fjQwQ21jLCE,944.579,6.181,Yeah exercise in the gym wow all period
fjQwQ21jLCE,948.3,3.899,going to a new gym completely when you
fjQwQ21jLCE,950.76,3.78,don't go to the layout you don't know
fjQwQ21jLCE,952.199,4.801,the layout you're just wondering like a
